steps,reward
1761344,9.980659075725546
1761697,9.989438058
1755586,9.907049531318743
1755583,10
1761795,9.870443767289625
1761812,10
1755711,-3.031612516
1755738,9.878230766826341
1761986,10
1762193,9.877953893985314
1762199,9.996639901301755
1762280,9.770860964956968
1762332,9.885312621374858
1762361,9.759997019104988
1756358,9.928000552415627
1756605,9.971046658345344
1762890,10
1762935,9.707639179294073
1756793,10
1763063,9.951348906
1763131,9.833271829369382
1763192,9.803534597012385
1757032,9.816690569596204
1763211,10
1763336,-2.06116902
1763388,9.948636277845209
1763367,9.992206180845395
1763452,9.996455722011962
1757484,10
1757604,9.992918183000521
1763805,9.92690787
1757658,9.868400117
1763868,9.842723643953594
1757872,9.777083562704703
1764122,9.950070137267343
1764127,9.846672287
1764250,9.740376925491008
1764257,9.795039527142821
1764287,9.996748012978019
1764320,9.915621593041955
1764466,9.885712511167974
1764486,9.762680540431615
1764555,10
1758492,9.983273182196037
1758719,-2.301153346
1758730,9.934187881621103
1765050,9.907403440534125
1765112,9.991730941862226
1758987,9.839182072616854
1765280,-39.57303997
1765516,9.915283586122515
1765524,9.843362395507315
1765584,10
1765599,9.954894929239678
1765628,9.867486142093984
1765693,9.550962240037878
1759508,9.798348945
1759652,9.947833242847075
1765926,9.726977896030256
1759809,10
1759879,10
1766264,9.834491391129497
1760334,10
1766546,9.927776151488162
1766577,9.929980408116357
1766592,9.378646646750333
1766630,9.984902624
1766636,9.678294600483616
1766672,9.922137448399749
1766730,10
1766757,9.735990673875982
1760789,9.837080126108669
1767062,9.741497106030119
1760929,9.954606513
1767305,10
1761134,9.815090754884192
1767440,9.955158598400004
1767439,9.938094876961419
1767605,9.870458158
1767622,9.756824964
1767766,9.867923852719452
1761697,10
1767910,10
1761818,9.785336964117137
1767980,9.894278251
1768163,10
1768175,10
1762158,9.915469314150275
1768396,9.888050038962197
1768424,9.878050569552546
1768501,10
1762318,9.962537288991841
1768638,9.996214578
1762553,9.836775086380719
1768775,9.842642278548418
1768795,10
1768941,9.983647657922667
1769008,9.853765088133049
1769131,9.919362829614837
1762937,9.778983860374614
1763001,9.861325419674888
1769270,9.953095337307017
1769294,9.763795563
1769394,9.954063897292844
1769422,9.769054695132686
1769508,9.931400197220364
1769686,9.842765904096707
1763532,9.908592233833426
1763756,10
1770052,9.950713392516139
1770078,9.776380923117994
1770133,10
1770159,9.914781155
1770474,10
1770481,9.940413838978468
1770509,9.992105657005412
1764340,10
1770572,10
1770610,10
1770593,9.902313691654633
1764484,-3.65844174
1764520,9.883469146912782
1764762,9.992408839790905
1771177,9.889775266646454
1771365,9.808417467399043
1771462,9.953671587731852
1771456,9.662587448458533
1771472,10
1765307,10
1771598,9.915985007884494
1765468,9.95504651
1771674,9.984906037
1771674,9.872927825782776
1765493,9.934702520378268
1771814,9.945472548120932
1771838,9.663682574604833
1765765,9.716779668514047
1766167,10
1772442,9.923219101219845
1766263,9.848214787783121
1772549,9.879324836258002
1772609,10
1772623,10
1772649,9.780442204427366
1772804,10
1772819,9.764425718837792
1772828,9.953746755642081
1766640,9.945337371
1772880,9.843940393537531
1766766,9.796674343634363
1773040,10
1767089,10
1767154,9.780430922
1773435,9.915907629718507
1773518,9.749843388771394
1773541,9.799396023628544
1773707,9.854219382352444
1767504,9.968102407
1773770,9.895632645
1767608,9.780202728785575
1773851,9.754865088716342
1774016,-2.903602523
1774024,10
1774197,10
1774223,9.984909077280077
1774285,9.761017952889754
1768096,9.952762970109054
1774311,9.996721207064503
1774506,9.7052176
1768393,9.992108666381444
1774655,9.808844124610976
1774699,-3.815352391
1768556,9.724853830949172
1774882,9.978444775624082
1775065,9.968473072083302
1775062,9.833255115
1768881,9.977230028685822
1775090,9.992672807925953
1775127,10
1775210,10
1775394,9.840814997269943
1775493,9.951052119001162
1769512,9.858562613
1775788,9.982097813099168
1775808,10
1769645,9.903331339114768
1769766,9.796636476728326
1776012,10
1776004,10
1776023,9.996482252657454
1776033,9.988199967562288
1769952,9.799022903067065
1776223,9.673866598269127
1776271,9.928950149868896
1776462,9.918251379320768
1770362,9.996630224
1776749,9.926901837606362
1776852,9.829129766774603
1777019,9.883378472148133
1777060,-2.564237613
1777098,-4.239430702
1770892,9.901878125254852
1777155,9.759611296586016
1777174,9.708455550204802
1770982,9.957386335279063
1777263,9.441504805434858
1777306,9.776842102624247
1777443,9.879400314746796
1771297,9.903036362
1777630,9.913885003503852
1771452,-5.789315394
1771646,9.803611199181146
1777918,10
1778053,9.795865224567205
1778037,10
1778174,9.988518329627205
1772058,9.996032907833944
1778315,10
1778317,9.987946572351323
1778348,10
1778388,9.892862399236737
1772292,9.996102528
1778580,9.992686088668174
1778717,9.738882076178975
1772579,9.899322252854898
1778971,9.996517429672172
1778976,9.794373952558507
1772772,9.987029194778868
1779047,10
1779055,9.830704288
1772969,10
1779252,-10.87792878
1773170,9.947967788990038
1779494,10
1779668,10
1773525,9.731803660069874
1779786,9.805278963749759
1779841,9.669188547513551
1779903,10
1779973,9.958383747622587
1773837,10
1780099,9.954028129865776
1780200,10
1780338,9.829520157517688
1774127,9.664733813488109
1780380,10
1780390,10
1774383,9.857577104291853
1780741,9.993016821325135
1780779,9.971448570447038
1780857,9.776164608
1774753,10
1781001,10
1781086,9.914886985
1781189,9.957464317211617
1774963,9.974709364307758
1781201,-2.230982742
1781248,9.789640104503436
1775048,9.883982654850842
1781450,-3.054557238
1781516,9.630492034858227
1781549,9.880782380014379
1775324,9.984883971535913
1781832,10
1781859,9.733962955146803
1781929,9.933716718319065
1782149,9.794021562247007
1775919,9.992816283489994
1782210,10
1782335,-2.144309584
1782311,9.955613439690023
1776164,9.854700775
1782504,9.961816288364822
1782513,9.749942792195402
1782525,9.705819544754663
1782588,9.992101851657788
1782747,9.831183965482367
1782807,9.883830831107305
1782991,9.923275134
1776870,9.760146269247587
1776922,9.884207748
1783203,9.927034042165694
1776969,9.807271176963246
1783288,9.957689542369856
1783305,9.787931822764389
1783313,9.639608473020118
1783352,9.748036843355237
1783496,9.826722805
1783711,9.840447567760688
1783807,9.757682672813758
1783930,9.993254996
1783949,9.883473466724677
1777850,9.920051375471571
1777917,9.867701716151817
1777946,9.709579129197799
1784188,9.926594758131937
1777982,9.631595053088517
1784271,9.902165370755839
1784328,9.949215377
1784351,10
1784383,10
1784542,9.845150823942594
1784674,9.577978029408296
1784848,9.960486685787986
1778683,9.987518700016004
1784952,9.771307863359786
1785059,9.813878869818009
1778869,9.710519118704331
1785227,9.852147996
1785247,9.760803582192459
1785299,9.951841610889932
1779073,9.964046648008745
1779103,9.708578314194376
1785365,10
1785394,9.758523151686065
1785424,9.845312957
1785733,9.714294957422762
1785972,9.847932844005268
1779744,9.941323093905496
1786142,9.578589747450735
1786265,9.706592484081112
1786337,9.751648797299238
1786353,-2.368050113
1780094,9.995829074
1786371,9.717140162950797
1786399,9.887754935768955
1786407,9.780064879549446
1780167,10
1786751,9.768929972059576
1780541,9.808401483479951
1786895,10
1780822,9.793871403023733
1787106,9.809661840238157
1787146,9.860723581495947
1787221,9.950331463218637
1787260,9.746039516569653
1787347,10
1781169,10
1787419,9.991525234709563
1781336,9.833415359762892
1787619,9.861312283407214
1787615,9.968286591648996
1787701,9.959894851718865
1787690,10
1788150,9.832961644
1781904,-24.00174366
1781932,9.893929651179784
1788226,9.691891761467236
1788259,9.759235962108411
1782104,10
1788360,9.928190048254566
1788370,9.94857374
1788426,9.939256479301996
1788472,9.541762601127662
1788630,10
1788685,9.947526072814867
1782645,9.835463598723802
1788975,9.909061677354208
1789027,9.834505443611837
1782886,10
1782929,9.895573066
1789324,9.786476016811108
1789325,9.996536491736821
1783215,9.875651253711133
1789498,9.908766592
1789645,-2.579854094
1789653,-9.100023865
1789749,-2.309258937
1789759,9.976195029128885
1789813,-7.712902543
1783635,9.975010650082202
1789923,10
1790008,10
1783804,9.853938070626105
1790368,9.931379043
1784187,10
1790451,9.840636137436865
1790553,10
1790669,10
1790764,9.773818153681479
1790780,9.989303304776515
1790813,9.765856374373195
1784696,9.875371654945585
1784726,9.478634713739911
1791005,-2.808469359
1790989,9.991881973864865
1784769,9.906927321715761
1784841,10
1791329,9.828489977
1791347,10
1791382,9.760829150606144
1791451,9.856571048
1791529,9.719748343875132
1791628,10
1791658,9.692535801718854
1785640,9.674619481494517
1791950,9.835331213381828
1785851,9.784683875107989
1792134,9.980395780980855
1792136,9.964979202484562
1785875,9.830926897436365
1792173,-2.543104909
1785997,9.934301661644584
1792304,9.882392347764904
1792359,9.917521153701095
1792366,9.996409004920618
1792531,9.699126361313217
1792777,10
1792860,9.984448948809002
1793002,9.954472006931116
1793093,9.914677456618348
1786922,9.884941113594417
1786925,9.984153461667608
1793372,9.82614405
1793394,9.768945791317432
1793411,9.680866945905358
1793402,9.961224776186302
1787141,9.920193042687472
1793422,9.634790085
1793445,9.663702614622697
1793537,10
1787468,9.851738892110594
1793796,9.857264209208259
1794056,9.656305596509194
1794151,10
1794226,9.842784602
1788033,9.668185179736078
1788099,9.941237184
1794431,9.928515394053761
1788254,9.953537097906324
1794543,9.809146756641269
1794600,9.831311443460303
1794630,9.882637875140448
1794790,10
1788534,9.559267848457848
1794854,10
1794970,9.919889705754855
1795164,9.937350487103735
1795178,9.789349886040068
1788928,10
1795234,9.886188126067761
1788970,9.919364038
1795521,9.951511271544558
1795567,9.849228405
1789296,9.812161443
1795709,9.763908860524607
1795759,9.932863379667126
1795812,10
1795839,9.854261635133112
1789565,9.849627473184892
1795921,10
1789805,9.877774992
1796167,10
1796267,-2.172361664
1790020,9.978930741341355
1796563,-3.303188203
1796632,9.796176035029083
1796665,9.976842079356059
1796722,9.700270447
1790475,9.686318336836065
1796735,10
1796820,10
1790736,10
1797055,9.801573624029686
1790809,10
1797111,9.989355491410231
1790812,9.734370839079762
1797173,9.958978983443727
1797520,9.792629224139006
1797532,9.882178671251523
1797610,9.986195235
1797713,10
1797711,10
1797807,9.954101274653093
1797938,9.892230546234376
1791687,9.8285774
1791725,9.891202079129249
1798026,9.716635476
1791811,9.637700667072819
1798135,10
1798133,9.918591134425462
1798144,10
1798620,-2.864010222
1798600,10
1792325,10
1798671,9.957209805990658
1798804,9.984095979
1798979,10
1799073,9.827195433
1792795,10
1799096,-38.32766374
1792883,9.754018038
1799223,9.705594212416575
1793035,10
1799355,10
1793184,9.737021160115395
1799553,9.944817873190651
1799581,9.97223803
1799597,9.899271939536783
1799824,9.961953012772605
1799967,9.959534725478646
1800151,10
1800152,10
1800192,9.525986013912572
1793892,9.749525463
1793953,9.724041235836356
1794071,9.740488340768264
1800400,9.725288943834135
1794134,9.943099749937044
1800471,9.978571646489288
1800625,9.824064786
1800795,10
1800816,9.900289253
1801042,10
1801247,-4.752661825
1801266,9.849083083
1801291,9.882854453666907
1801380,9.849895957432606
1795083,9.552784231916974
1795167,10
1795225,9.952360787830337
1801565,9.8017692
1801559,9.944823750782225
1801666,9.914327456658025
1795386,9.956716166828691
1801781,9.728408831700024
1801923,9.824130713950215
1801988,9.914337838
1802155,10
1795985,9.881609816
1802353,10
1802528,9.852431561368812
1802571,10
1796333,9.776184281238466
1796361,9.906577812794897
1796409,10
1802779,9.9520651
1802829,9.989214217580194
1802848,10
1802971,9.75839806
1803046,10
1803046,-2.655290012
1796777,9.674677541965908
1796924,10
1803405,9.893027696243646
1803574,10
1803570,9.988607666
1797366,9.882519690471772
1803697,9.611836754074758
1803768,9.811998014673176
1803852,9.777065439299966
1797594,-2.405380344
1803904,9.960940615456758
1803921,9.921750163249916
1797704,9.870020281
1797685,9.992844715142338
1804055,10
1804228,9.885105551
1804225,9.736614890762205
1804341,10
1804403,9.904328979834837
1798188,9.857059114680505
1804602,9.992967680190176
1804697,10
1804749,9.981348558627719
1798508,9.996522803711462
1804947,9.771177369992532
1804983,10
1805210,9.859188501
1805201,9.864304647590293
1798897,9.916818046043929
1805273,9.992799299607746
1799029,9.788501038583313
1805443,9.992533412
1805542,9.906336228
1799322,9.913334587020895
1805652,9.992092244155009
1805707,9.698592557914525
1805741,9.900539685393406
1805968,9.459385347581263
1799657,9.831152113925567
1806044,9.948881889405387
1806105,9.739821801934175
1806115,9.855279371564528
1806236,10
1800010,9.978236026
1800015,9.947063955402552
1806652,9.842629875501459
1806652,9.682450676413872
1806735,9.696240748091922
1800446,9.992661228222815
1806856,9.996582756
1806871,9.927548931
1806962,9.988318638952816
1800672,9.821121468
1807023,9.974121574610308
1807038,9.850945886449898
1807162,9.991676076
1807212,-2.761424548
1800971,9.890781682457353
1807495,9.835730407615666
1801219,9.820469408363738
1801339,9.993292011799106
1807704,9.914886625212885
1807743,10
1807866,9.774805731056393
1807887,9.915946054941799
1801650,9.968886516643082
1808138,9.933639768869819
1808182,9.982344033259672
1801905,9.913540038557745
1808392,9.953504078528686
1802165,9.989163465
1808517,9.977489896833724
1802230,9.895305153
1808624,9.964747862275612
1802377,9.664360199269245
1808705,9.973221157282678
1808865,9.996019166678451
1808906,10
1802896,9.820751295706293
1802937,9.617364358
1809285,9.928747344911248
1809357,9.857108218
1809372,9.857981493016354
1803068,9.958147572139866
1803068,9.949249801342905
1809564,10
1809589,-2.941403691
1809605,9.934632808177593
1809684,9.813650066082877
1809733,9.664183142136144
1810083,10
1810269,10
1810382,9.899218456192312
1804075,10
1810452,9.964893735837547
1804123,10
1804155,9.996276951923186
1810530,9.981934332840048
1804231,9.810356735486048
1810774,9.778255725
1810798,10
1810806,9.889959233
1810897,9.932590888172719
1811225,9.906470418
1811243,9.859876276802115
1804940,9.988613327485508
1805130,9.859211091
1811653,9.996380825063644
1811648,9.988811693450051
1811686,9.951881059749342
1811725,9.956693901017028
1805408,9.770120612484352
1811765,9.930584162541855
1811970,9.958428643208281
1811979,9.893256951204554
1805661,9.885680852054909
1812056,9.890209166184167
1812260,10
1812358,9.918869929045906
1806040,9.697511923452087
1812669,9.725325749
1806372,9.943646956885019
1812727,9.893358135918868
1812736,9.992909091107162
1812778,9.433967568264716
1812829,9.606928742
1806616,-1.871049019
1812991,9.938416597631809
1806696,9.790511548170553
1813061,9.804807284238597
1813178,-39.19598608
1807004,9.776032426
1813511,9.915213944
1813530,9.932067621
1813546,9.622178747925801
1813551,9.984074363
1813618,9.72578052
1807356,9.822417758085278
1813754,9.912202963096655
1807408,9.853196936762314
1807406,9.987836334265523
1813898,9.733994149
1813968,9.853516648620657
1814054,9.976955641958227
1814201,10
1814358,10
1808063,9.989794490113376
1814539,9.931728388450445
1808258,9.872931317
1814691,9.849120546858634
1814744,10
1814794,10
1808500,10
1815016,10
1808689,9.474244038188095
1815175,9.798572291255493
1815259,9.934852397807076
1815297,9.722189205555866
1808967,9.954738796224802
1815355,10
1815366,9.817607708161125
1815511,10
1809190,9.620887303934586
1815807,9.988915228
1815819,9.937599640283473
1815827,10
1809575,10
1816073,10
1816126,9.804234477746203
1809839,9.956144198453552
1816214,-2.714139218
1816188,9.817822197
1816351,9.962501100483436
1816508,9.910231187859262
1816604,-2.310649822
1810303,9.900383154287416
1816808,9.620496377306196
1816830,9.984818907319111
1810524,9.971796937761702
1817011,9.679745051
1817057,9.815481728454497
1817065,-3.412652102
1810744,9.400773446655439
1817143,9.838807387792652
1817150,9.956300753252897
1817161,9.757157636642894
1810845,9.910370109
1817488,9.908917987806777
1817606,9.977601907721157
1811268,9.952623958951147
1817817,9.969224567
1817887,9.746044678924882
1818026,-2.92295011
1818019,9.989108892496445
1811689,9.996401852930052
1811815,9.935709925017257
1811844,9.838629725514936
1818226,10
1818307,9.874759622713462
1818424,9.514891658979318
1818421,9.630373519513896
1818447,9.786036234301514
1818635,9.992408019844055
1818873,9.92938895
1812581,8.897872346446794
1812711,9.912678338531405
1812748,9.904254154
1819113,9.829228368249792
1812778,9.975042817462798
1819162,9.805331684742495
1819291,9.881278994379326
1819331,9.885968694022576
1819424,9.882535172364088
1819429,10
1819471,9.837455078
1819590,9.953792854802844
1819795,9.831192965420447
1813626,9.944822384677245
1820088,9.882729623055855
1813833,9.929233273970832
1813939,10
1820326,9.763849948890785
1820334,9.939699833542242
1814062,9.893264941163745
1820456,10
1820504,9.991951739627547
1820546,10
1820546,9.825982931117563
1820679,9.864321350101878
1820705,9.608247328768007
1820938,10
1814658,10
1814663,9.784275059308579
1821043,-1.900160077
1814789,9.847433167
1814971,9.975213307388001
1821345,9.789596945
1821518,9.912307648
1821538,10
1821657,9.776908799
1821703,9.826869136368156
1821734,9.816101526053986
1815408,10
1821812,9.984243996481084
1821868,9.976690300027116
1822038,9.947424286944209
1815775,9.830707583133927
1815863,9.846755758049163
1822242,9.858951705643754
1822326,10
1822351,9.879349629542984
1816057,9.860454442660819
1822538,9.977091845
1822574,10
1822571,-4.180552114
1822704,9.791156037455035
1822749,10
1822790,9.858639858475296
1816489,9.690276663029113
1822912,9.979329373307007
1816737,9.828097104136766
1816780,9.846425068016224
1823307,9.704814538516054
1816992,9.955652194553275
1823450,10
1823486,10
1823662,9.896803139542662
1823670,-39.19796138
1823699,9.948392214946356
1823718,3.625976814097002
1823806,10
1817561,10
1823949,9.945617511683695
1824069,8.544390967633072
1817710,9.974332911028885
1824163,10
1824298,9.891619879638942
1824389,9.854802929565505
1824392,10
1818068,9.703338737710526
1824491,10
1818201,-2.387748732
1824638,9.810891555927212
1824695,9.774951956791849
1824697,9.838368693113742
1824828,9.762112744939394
1825080,9.945040278089639
1818797,10
1818811,9.942041557136887
1825210,9.991859410512228
1825305,9.949036498708656
1819016,10
1819061,10
1825463,9.871933978277259
1825471,9.855264495873014
1825668,9.670899621204969
1825676,9.868926278302649
1825708,9.921186300923289
1825792,9.983924949828646
1825878,9.569640739
1826051,9.856281567310635
1819779,9.397676158759335
1826191,10
1826270,9.702506670962276
1826409,9.982710873718155
1820027,10
1820110,10
1820115,9.728032374146725
1826665,9.850263213586947
1826794,9.991669168
1826916,9.730499668785388
1826944,9.996438690290804
1826987,9.992653681
1827031,9.992101009855258
1820652,9.883137108914237
1827043,10
1827084,9.952383935998114
1827129,10
1827227,9.712321573195826
1820883,9.748723562706079
1820963,9.848510831
1827395,10
1821144,9.722972809146881
1827771,10
1827828,10
1827935,9.992938930021836
1827972,9.757034116186356
1827991,9.541933295567368
1828026,9.679891299
1821712,9.754451754698238
1828115,9.786592220316152
1828189,9.952825281564236
1821837,9.636460431020575
1821893,9.894239809617751
1822163,9.924099704
1828796,9.989392889218198
1828840,9.677837385929049
1828846,9.978797173
1822523,9.910343925720472
1828933,9.853789249153037
1828925,9.845145362760519
1829021,9.728392292402141
1829053,9.854503483
1822683,-3.317775773
1829106,10
1829135,9.725670027
1829334,9.979067588961186
1823086,9.740225753224122
1823342,9.854809154268871
1829787,9.873035368356913
1823498,9.891937361927102
1823583,9.90553826
1830008,9.802850814569402
1830051,9.817581566015223
1830107,9.971961095953601
1830165,10
1830177,9.716441350749799
1830192,9.632455167406201
1830195,10
1830205,10
1830380,9.801913536920075
1830449,9.761840871423253
1824084,10
1830825,9.953223167072336
1830908,9.601356756769146
1824540,9.836673398001459
1830985,9.954600860285108
1831025,10
1831072,9.582987588187386
1824710,10
1831141,10
1831269,9.923601296578655
1831275,10
1825037,-2.719458324
1831671,9.841889353905852
1831711,10
1825340,9.937487633420352
1831808,-3.047888144
1831868,9.631841556674408
1831887,9.978287190258248
1825569,9.839928182662526
1832069,9.914938367206432
1832062,9.988715293266498
1825649,10
1832177,-3.065877388
1832181,9.867461660342004
1826001,9.971189723357497
1832452,9.678097223588559
1832586,9.952797301
1832655,9.819110976725986
1832689,9.765525214
1826281,10
1832709,9.980532894444364
1832859,9.988753309470711
1832879,9.691781808010631
1832935,9.793577416135221
1826583,9.591408213851624
1826601,9.973656572843764
1833210,10
1826950,-2.664935674
1833436,9.835059892507916
1833502,9.950008647861434
1827165,9.976509503411181
1827171,9.921718513
1833661,9.86481252
1833754,10
1827423,10
1833894,9.958513659137417
1833906,9.846914709509502
1833927,10
1833997,9.874628556425701
1834094,9.848028400389715
1834120,9.848347134821967
1827857,9.334997089638208
1828177,9.903279988838127
1834597,9.991599072627196
1834659,9.858589327195986
1834665,9.805935594060351
1828303,9.867801452
1834805,9.809821517
1834937,10
1828522,9.873898366415178
1834978,9.933270121611887
1835108,9.996581729914125
1835215,10
1828799,9.908118195205816
1835215,9.827782559887877
1828807,9.645498139169492
1835289,9.898900133977271
1835451,10
1835524,10
1835565,9.960341557723217
1835682,10
1835922,9.975616458346503
1835940,9.865746602237586
1829582,9.809546280269013
1829653,9.752721304559756
1836106,9.898730018
1836100,10
1836199,9.970526445
1836391,9.914128914110872
1836442,9.780292276572952
1830143,9.914655167883497
1836677,9.712376840609776
1830274,-3.012416735
1836833,9.981022945948824
1836881,10
1836939,9.766433195
1836955,9.859740383156492
1830757,9.861155682757744
1837183,9.964085277141049
1837222,10
1837328,9.719010689486804
1830902,10
1837529,9.701050642753339
1837503,9.977415907094214
1837676,9.869367652116585
1837742,9.981551756115861
1837750,9.797643609125293
1831361,9.827762739
1831370,9.879361330691662
1837843,9.947484624233734
1838043,9.854731973845144
1838117,10
1838253,9.555473440914433
1831836,9.658136743226853
1831957,9.969749993281143
1838488,9.934936197661147
1838571,10
1832205,9.868166349254016
1838663,-4.560612244
1838732,-3.907595281
1832361,9.977778209841873
1838830,10
1838873,9.996210211010819
1838952,9.992779398696984
1838957,9.820921574569798
1839109,9.957453918694135
1832740,9.984785738378728
1832798,9.885651887687555
1839378,9.982680716926394
1839525,9.982763715588733
1839562,9.729273965224698
1839564,9.870664853686115
1839743,9.757882927935679
1833331,9.847183022218585
1839847,10
1833481,9.761937201328553
1840054,10
1840127,9.961416065714989
1840243,9.798838238645295
1833974,10
1833973,9.890888069600495
1840520,9.978670815694294
1840574,9.979131395
1840585,9.942764832827157
1840630,9.911469950203616
1840745,9.796793968523945
1834418,10
1840891,9.907974394127422
1841028,9.50456265
1841060,9.978167683318595
1834779,10
1834925,9.985229628032112
1841432,-3.254624079
1841503,9.691186977508405
1841512,9.792764836942277
1841531,9.937879157164815
1841609,9.992753209201407
1835282,9.912853139091398
1841896,10
1841936,9.963522615739512
1835589,9.944580973
1842020,10
1842127,9.980756052486967
1842330,9.834157823
1835878,9.728842623172772
1842424,9.947994454406983
1842518,9.912530143
1842577,10
1836202,9.983899103941646
1836242,9.712920659653673
1842691,9.911316818382293
1842796,9.629197998
1836502,10
1843046,9.856530882
1843056,9.852389405447616
1843079,10
1843146,9.808375821853465
1836927,9.931950929
1843432,9.937770086436934
1843511,9.992897694184773
1843561,9.981801725745882
1837137,9.992727507056118
1843675,10
1843780,9.936060357760043
1843829,-2.788503263
1837435,9.751231173455611
1837535,9.738889213424285
1844017,9.838472574403594
1844032,9.982719999212664
1844161,-2.175389503
1844356,9.992586977318178
1837947,9.926601356636937
1844431,9.913040948
1844516,-14.18367608
1844705,10
1838260,9.655645175405436
1844714,10
1844795,9.995903659293138
1844901,9.780995632405217
1844935,9.959769810117079
1844971,9.912812584347305
1838731,-3.003883427
1838889,9.926285222811725
1845364,10
1845371,10
1839156,9.877021815264833
1839175,9.82209763
1845660,10
1845684,9.911606154659536
1845783,10
1845833,9.893023036372226
1845838,9.843234117
1845903,10
1846132,9.719476772
1846177,-2.405367737
1846317,-2.240112979
1839928,9.966374245496272
1846432,9.980114394195347
1840124,9.932602919473252
1846597,10
1840153,9.941899377893714
1840209,9.772581077656756
1846734,9.751006245963543
1846799,9.801950443
1846934,10
1847003,9.839697602503577
1847033,9.904015360730211
1840705,9.860323202240634
1847303,9.799569910866568
1840918,10
1847435,9.405606612
1847485,9.915451290566493
1841023,9.943415682374235
1847515,9.972119417601084
1847638,9.694946104802955
1847771,9.774500424511345
1847863,9.996192632970333
1841442,10
1847915,10
1847986,9.851119679493877
1841924,9.914701843126355
1848423,9.837758681622756
1848423,9.558613458
1841971,9.914270502058839
1841985,9.885863670361989
1848519,9.633062056
1848545,9.643139918688735
1848595,9.849482054089512
1848670,9.787238688577547
1848970,9.962326704
1849017,9.996444013061662
1849031,9.860631209
1849034,9.939586154309321
1842683,9.875674121
1849177,9.967089033017473
1842843,9.963760163463405
1849348,9.953462982522087
1849484,9.909712180902192
1843079,9.887660460136356
1849557,-2.554985619
1849681,9.980168259087815
1849802,9.970098513102586
1843455,9.957219351360125
1849927,9.85865946
1850000,10
1850009,9.863698967203112
1843599,9.849806614692845
1843705,9.984466971720135
1850253,9.878562352122149
1843846,9.954855013459103
1850439,9.980809536450353
1850489,9.807893105
1850501,9.980033876727495
1850561,10
1850585,10
1850584,10
1850615,9.537137043716275
1844334,9.640283407349107
1844467,9.962727597938182
1850994,9.996441158115454
1844659,10
1851358,9.996182091050223
1851392,10
1851442,9.708859550317698
1851440,9.857998096076948
1851488,9.680666754285452
1851582,9.739978133724223
1851686,10
1851749,9.886353492570544
1845319,9.855853342181979
1851953,9.983005957118234
1852057,9.598239070648868
1845582,9.783337356
1845674,10
1852158,10
1845721,9.843998330423428
1852259,9.874536968446426
1852445,9.607001452730993
1852526,-1.897082806
1852602,10
1852642,9.794984647265707
1852672,9.760355371244199
1852732,9.765991825809937
1846323,9.843046508
1852902,9.964816968728076
1853218,-4.734273119
1853232,10
1853277,10
1846958,9.783568794414219
1853474,10
1853477,10
1853484,9.879795616469432
1853502,10
1847038,9.925572351738602
1847048,-2.63483203
1853619,9.790723560664086
1853686,9.872115729892878
1853981,9.781608570139147
1847577,9.770408403
1854199,9.812613869434077
1847731,9.597896731
1854366,9.589396756884629
1854382,9.980212339750272
1854411,9.844312001125857
1854467,9.817673766482983
1848055,10
1854591,10
1854630,9.996175545
1854651,9.993096765918455
1848399,9.887673290190095
1854903,9.717279792333954
1855038,-8.157555053
1855079,9.961527666
1848620,9.793013436830668
1855383,9.884532772
1848905,9.978086766876087
1855438,9.928579985
1855541,10
1855610,10
1855688,9.970657110328927
1855830,9.652573842960653
1855908,9.903965642864934
1849439,9.879157327192384
1849564,9.941208879473718
1849610,9.927166949620384
1856243,9.906935909
1856263,9.725453659
1856278,9.972909699071723
1856391,9.978574064212314
1856450,10
1849967,9.785015587411158
1856595,9.992436233399346
1856718,10
1856786,9.777171187396814
1856840,9.936225668595263
1850497,10
1857036,9.992758159114311
1850681,9.946823375574706
1857227,9.874877144521502
1857215,9.967894351004656
1857231,9.983929860436097
1850853,9.996304586472707
1857409,10
1857436,9.996672242518471
1850995,9.978578477322351
1857556,9.825552591812015
1857671,9.984617450526478
1857775,9.898485550741299
1857859,10
1851550,9.775045819125673
1858134,9.981821154001986
1851653,9.836946041256233
1851666,9.985260917882279
1858228,9.989327159925054
1858222,9.996354373374722
1851846,9.879459461
1858470,9.759435331095988
1858486,9.806045388069169
1858596,-2.695556774
1858639,9.689457304647965
1858783,9.820173759
1858810,9.765715971608284
1858907,9.945584113967655
1852499,9.943643325242741
1859061,9.878357916081649
1859152,10
1852677,10
1852673,9.701288236674682
1852815,10
1859378,-1.858212818
1859400,9.976362434
1859496,9.839469345469547
1859611,9.821060489301837
1859670,9.930874759
1859707,9.692253694
1859805,9.954380993687327
1859929,9.953480070375107
1853639,9.909982634978178
1860159,9.921807287243912
1860216,9.962422085543304
1860276,9.833227725720306
1860291,9.709916607865093
1853872,9.757998701618746
1860434,9.983973308019067
1854032,10
1860716,9.801232128135492
1860915,9.801950077
1860944,9.799273962953501
1854483,9.860776999479768
1861038,9.705468197953207
1861237,9.996171783053684
1861239,9.754872717113077
1861264,-3.012793576
1861260,9.779813490136652
1854808,9.699970525182138
1861425,10
1861483,9.825583331631988
1854963,10
1861608,9.969466591
1855157,9.99641085
1861885,10
1862036,9.823200198
1855690,9.912854409136232
1862242,10
1862309,10
1855841,9.622329754722845
1862375,9.981655293
1855870,9.924497742586828
1862562,9.948311446324889
1862610,10
1862692,9.993266587028653
1862742,9.962274978508583
1862772,10
